instrument_id,symbol,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,source,retrieved_at
MRFG3,MBRF3.SA,2025-03-17 00:00:00-03:00,15.300000190734863,15.34000015258789,14.359999656677246,14.8100004196167,14.8100004196167,7393800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-18 00:00:00-03:00,15.020000457763672,15.9399995803833,14.890000343322754,15.800000190734863,15.800000190734863,10224600,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-19 00:00:00-03:00,15.850000381469727,16.209999084472656,15.739999771118164,15.979999542236328,15.979999542236328,7575000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-20 00:00:00-03:00,15.989999771118164,17.209999084472656,15.989999771118164,17.049999237060547,17.049999237060547,10788000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-21 00:00:00-03:00,17.139999389648438,18.209999084472656,16.760000228881836,18.209999084472656,18.209999084472656,12370200,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-24 00:00:00-03:00,18.280000686645508,18.299999237060547,17.329999923706055,17.850000381469727,17.850000381469727,14073800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-25 00:00:00-03:00,17.920000076293945,17.959999084472656,17.450000762939453,17.56999969482422,17.56999969482422,5374400,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-26 00:00:00-03:00,17.649999618530273,17.799999237060547,16.84000015258789,17.309999465942383,17.309999465942383,8028900,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-27 00:00:00-03:00,17.420000076293945,18.200000762939453,17.3700008392334,17.829999923706055,17.829999923706055,5949400,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-28 00:00:00-03:00,17.84000015258789,18.059999465942383,17.600000381469727,18.059999465942383,18.059999465942383,4288800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-03-31 00:00:00-03:00,18.0,18.15999984741211,17.670000076293945,18.059999465942383,18.059999465942383,3526100,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-01 00:00:00-03:00,17.959999084472656,18.959999084472656,17.8799991607666,18.700000762939453,18.700000762939453,6552100,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-02 00:00:00-03:00,18.75,18.850000381469727,18.170000076293945,18.760000228881836,18.760000228881836,7093300,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-03 00:00:00-03:00,18.65999984741211,18.940000534057617,18.350000381469727,18.600000381469727,18.600000381469727,4878800,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-04 00:00:00-03:00,18.40999984741211,18.780000686645508,18.170000076293945,18.549999237060547,18.549999237060547,4557200,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-07 00:00:00-03:00,18.260000228881836,18.780000686645508,18.040000915527344,18.549999237060547,18.549999237060547,4423500,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-08 00:00:00-03:00,18.579999923706055,18.75,18.40999984741211,18.59000015258789,18.59000015258789,4291000,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-09 00:00:00-03:00,18.5,19.700000762939453,18.1299991607666,19.610000610351562,19.610000610351562,8173900,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-10 00:00:00-03:00,19.520000457763672,20.420000076293945,19.420000076293945,19.93000030517578,19.93000030517578,6447700,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
MRFG3,MBRF3.SA,2025-04-11 00:00:00-03:00,20.09000015258789,20.34000015258789,19.799999237060547,20.15999984741211,20.15999984741211,5674600,0.0,0.0,yahoo,2026-09-10T22:10:20+00:00
